 #,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Parent Genres,Album,Album Date ,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,Label,ISRC
101,"Bad Old Days - Stereo","Co-Co",93,6A,36,2025-03-22,02:35,12,"","","Bad Old Days",1978-11-11,51,34,0,70,0,10,-13,G minor,4,63R4L6B0owSgSoBAF9Nlx2,"Private Stock Records",QMFME1909721
102,"Bad Old Days - Stereo","Co-Co",93,6A,36,2025-03-22,02:35,12,"","","Bad Old Days",1978-11-11,51,34,0,70,0,10,-13,G minor,4,63R4L6B0owSgSoBAF9Nlx2,"Private Stock Records",QMFME1909721
103,"Disco Tango","Tommy Seebach",133,6A,70,2025-03-16,02:50,38,"dansktop, dansk pop","Pop","Disco Tango [Remastered]",1979-00-00,68,6,0,74,0,30,-13,G minor,4,5JpYM0yLDfKfoPWqydsqgj,"Parlophone Denmark",DKABA1000695
104,"Disco Tango","Tommy Seebach",133,6A,70,2025-03-16,02:50,38,"dansktop, dansk pop","Pop","Disco Tango [Remastered]",1979-00-00,68,6,0,74,0,30,-13,G minor,4,5JpYM0yLDfKfoPWqydsqgj,"Parlophone Denmark",DKABA1000695
105,"Sobe, sobe, balão sobe - Eurovisão 79 - Portugal","Manuela Bravo",98,9A,65,2025-03-16,02:58,0,"","","Sobe, Sobe, Balão Sobe (Eurovisão 79 - Portugal)",1979-01-01,36,48,0,45,0,10,-6,E minor,4,5BQwJzzQdGLvbZD43zDjuW,"Edições Valentim de Carvalho, S.A.",PTVC17900126
106,"Sobe, sobe, balão sobe - Eurovisão 79 - Portugal","Manuela Bravo",98,9A,65,2025-03-16,02:58,0,"","","Sobe, Sobe, Balão Sobe (Eurovisão 79 - Portugal)",1979-01-01,36,48,0,45,0,10,-6,E minor,4,5BQwJzzQdGLvbZD43zDjuW,"Edições Valentim de Carvalho, S.A.",PTVC17900126
107,"Seviyorum","21. Peron, Maria Rita Epik",69,9B,45,2025-03-22,02:51,12,"anatolian rock","Rock, Traditional Music","Tanışma",1979-03-08,53,23,0,66,0,0,-10,G,4,1pZU7wngcscvJtvIrx3ZuZ,"Ossi Müzik",TR2612002487
108,"Seviyorum","21. Peron, Maria Rita Epik",69,9B,45,2025-03-22,02:51,12,"anatolian rock","Rock, Traditional Music","Tanışma",1979-03-08,53,23,0,66,0,0,-10,G,4,1pZU7wngcscvJtvIrx3ZuZ,"Ossi Müzik",TR2612002487
109,"Colorado","Sandra Reemer",136,9B,57,2025-03-16,02:57,0,"nederpop, indorock","Rock, Pop","Xandra",1979-03-20,67,40,0,96,0,30,-10,G,4,4FrrYRVQ6w4059ibhrApaL,"Universal Music, a division of Universal International Music BV",NLA307900036
110,"Colorado","Sandra Reemer",136,9B,57,2025-03-16,02:57,0,"nederpop, indorock","Rock, Pop","Xandra",1979-03-20,67,40,0,96,0,30,-10,G,4,4FrrYRVQ6w4059ibhrApaL,"Universal Music, a division of Universal International Music BV",NLA307900036
111,"Elle était si jolie","Alain Barrière",102,4A,39,2025-03-16,02:55,46,"chanson, variété française","Folk, Traditional Music, Pop","Ma vie",1980-00-00,42,82,0,20,0,10,-9,F minor,4,6m0s4XFYpE1h63NaP6hBA9,"Sony Music Entertainment",FRZ056300040
112,"Elle était si jolie","Alain Barrière",102,4A,39,2025-03-16,02:55,46,"chanson, variété française","Folk, Traditional Music, Pop","Ma vie",1980-00-00,42,82,0,20,0,10,-9,F minor,4,6m0s4XFYpE1h63NaP6hBA9,"Sony Music Entertainment",FRZ056300040
113,"Bitakat Hob","Samira Said",121,8A,70,2025-03-16,02:47,11,"egyptian pop, raï, moroccan pop","Pop","Bitakat Hob",1980-01-01,54,82,0,74,0,10,-6,A minor,4,6vFueJhyPxaSXXatNoHIzS,"Global",EGA010554278
114,"Bitakat Hob","Samira Said",121,8A,70,2025-03-16,02:47,11,"egyptian pop, raï, moroccan pop","Pop","Bitakat Hob",1980-01-01,54,82,0,74,0,10,-6,A minor,4,6vFueJhyPxaSXXatNoHIzS,"Global",EGA010554278
115,"Sámiid Ædnan (Sameland)","Sverre Kjelsberg, Mattis Hætta",99,10B,28,2025-03-16,03:11,24,"norwegian pop","Pop","Sámiid Ædnan",1980-01-01,36,90,0,35,0,50,-9,D,4,4vujAGgOHFOW3WHOPDnlmC,"Universal Music AS",NOUM71101258
116,"Sámiid Ædnan (Sameland)","Sverre Kjelsberg, Mattis Hætta",99,10B,28,2025-03-16,03:11,24,"norwegian pop","Pop","Sámiid Ædnan",1980-01-01,36,90,0,35,0,50,-9,D,4,4vujAGgOHFOW3WHOPDnlmC,"Universal Music AS",NOUM71101258
117,"Quédate Esta Noche","Trigo Limpio",127,9A,63,2025-03-22,03:00,11,"","","Quédate Esta Noche",1980-03-14,79,24,0,55,0,10,-11,E minor,4,6MBoXztS2I25Q2wxCg8w5Z,"Universal Music Spain S.L.",ES5702202009
118,"Quédate Esta Noche","Trigo Limpio",127,9A,63,2025-03-22,03:00,11,"","","Quédate Esta Noche",1980-03-14,79,24,0,55,0,10,-11,E minor,4,6MBoXztS2I25Q2wxCg8w5Z,"Universal Music Spain S.L.",ES5702202009
119,"Y Solo Tú","Bacchelli",98,11B,85,2025-03-22,03:28,0,"","","Y Solo Tú",1981-00-00,55,38,0,93,0,10,-5,A,4,1d9NXqULwsBqqdUx4Nvnl4,"Belter",ES5378900015
120,"Y Solo Tú","Bacchelli",98,11B,85,2025-03-22,03:28,0,"","","Y Solo Tú",1981-00-00,55,38,0,93,0,10,-5,A,4,1d9NXqULwsBqqdUx4Nvnl4,"Belter",ES5378900015
121,"Dönme Dolap","Modern Folk Üçlüsü ve Ayşegül",103,5A,72,2025-03-22,02:46,10,"","","Dönme Dolap",1981-05-11,63,21,0,66,0,50,-12,C minor,4,745Aegju8fSfJSzk8LDUdD,"Bir Numara Müzik",TR2160600401
122,"Dönme Dolap","Modern Folk Üçlüsü ve Ayşegül",103,5A,72,2025-03-22,02:46,10,"","","Dönme Dolap",1981-05-11,63,21,0,66,0,50,-12,C minor,4,745Aegju8fSfJSzk8LDUdD,"Bir Numara Müzik",TR2160600401
123,"Reggae O.K.","Riki Sorsa",130,9B,88,2025-03-16,02:45,9,"iskelmä, finnish pop, finnish rock","Pop, Rock, Traditional Music","Changing Tunes",1981-10-17,71,2,0,95,0,50,-3,G,4,1imEEZtoDgs1m6eV8HXpn7,"Columbia",FISMC8100059
124,"Reggae O.K.","Riki Sorsa",130,9B,88,2025-03-16,02:45,9,"iskelmä, finnish pop, finnish rock","Pop, Rock, Traditional Music","Changing Tunes",1981-10-17,71,2,0,95,0,50,-3,G,4,1imEEZtoDgs1m6eV8HXpn7,"Columbia",FISMC8100059
125,"Sing Sang Song","Les Humphries Singers",82,12B,60,2025-03-16,03:04,9,"schlager","Easy Listening, Pop","PORTRAIT - THE LES HUMPHRIES SINGERS",1982-00-00,51,33,0,92,10,0,-11,E,4,6OZLSX3ys3jjKHygMoWgLS,"EastWest Germany",DEA619351840
126,"Sing Sang Song","Les Humphries Singers",82,12B,60,2025-03-16,03:04,9,"schlager","Easy Listening, Pop","PORTRAIT - THE LES HUMPHRIES SINGERS",1982-00-00,51,33,0,92,10,0,-11,E,4,6OZLSX3ys3jjKHygMoWgLS,"EastWest Germany",DEA619351840
127,"Here Today, Gone Tomorrow","The Duskeys",133,6B,85,2025-03-16,03:59,0,"","","Here Today, Gone Tomorrow",1982-00-00,82,36,62,80,0,0,-14,A#/B♭,4,17UXA3opkUvTVJTe7JdZhD,"Crashed Records",IEACD1400049
128,"Here Today, Gone Tomorrow","The Duskeys",133,6B,85,2025-03-16,03:59,0,"","","Here Today, Gone Tomorrow",1982-00-00,82,36,62,80,0,0,-14,A#/B♭,4,17UXA3opkUvTVJTe7JdZhD,"Crashed Records",IEACD1400049
129,"Magic Oh Magic","Al Bano And Romina Power",172,8B,50,2025-03-16,03:38,22,"italo disco","Electronic, Pop","Felicità (Ariola Express Gold-Serie)",1982-00-00,54,44,0,63,0,0,-14,C,4,08Bn9Tn6HnNUxLHiiVYacD,"Ariola Express",DEA818500083
130,"Magic Oh Magic","Al Bano And Romina Power",172,8B,50,2025-03-16,03:38,22,"italo disco","Electronic, Pop","Felicità (Ariola Express Gold-Serie)",1982-00-00,54,44,0,63,0,0,-14,C,4,08Bn9Tn6HnNUxLHiiVYacD,"Ariola Express",DEA818500083
131,"Adieu - 1991 Remastered Version","Jahn Teigen",169,8B,16,2025-03-16,02:22,31,"norwegian pop, norsk rock","Rock, Pop","Klar Dag/Instamatik",1982-00-00,38,88,0,15,0,10,-16,C,4,4KJoSbhv7MrqZ8Sy2m1BSK,"Parlophone Norway",NOAFC0800040
132,"Adieu - 1991 Remastered Version","Jahn Teigen",169,8B,16,2025-03-16,02:22,31,"norwegian pop, norsk rock","Rock, Pop","Klar Dag/Instamatik",1982-00-00,38,88,0,15,0,10,-16,C,4,4KJoSbhv7MrqZ8Sy2m1BSK,"Parlophone Norway",NOAFC0800040
133,"Ein bisschen Frieden","Nicole",118,2B,52,2025-03-16,03:02,39,"schlager, schlagerparty, neue deutsche welle","Pop, Rock, Easy Listening","Ein bißchen Frieden",1982-01-10,63,50,0,55,0,30,-9,F#/G♭,4,0M981FlYgwGQxcb2BNLDKu,"Ariola Express",DEC718200001
134,"Ein bisschen Frieden","Nicole",118,2B,52,2025-03-16,03:02,39,"schlager, schlagerparty, neue deutsche welle","Pop, Rock, Easy Listening","Ein bißchen Frieden",1982-01-10,63,50,0,55,0,30,-9,F#/G♭,4,0M981FlYgwGQxcb2BNLDKu,"Ariola Express",DEC718200001
135,"Non ho l'età (Per amarti)","Gigliola Cinquetti",97,7B,21,2025-03-16,03:19,48,"bolero, canzone napoletana","Latin, Traditional Music","Non ho l'eta'",1983-00-00,37,85,0,35,0,10,-13,F,4,07rZol7bEXJSUHIcwah0eq,"CGD/EastWest Italy",ITR006400011
136,"Non ho l'età (Per amarti)","Gigliola Cinquetti",97,7B,21,2025-03-16,03:19,48,"bolero, canzone napoletana","Latin, Traditional Music","Non ho l'eta'",1983-00-00,37,85,0,35,0,10,-13,F,4,07rZol7bEXJSUHIcwah0eq,"CGD/EastWest Italy",ITR006400011
137,"MRS. Caroline Robinson (English)","Springtime",170,8B,60,2025-03-16,02:32,5,"art rock, acid rock","Rock","Music Pool Austria Collection of Releases from Springtime",1983-01-01,62,55,0,85,0,10,-9,C,4,7LcMAWxevzeUFvptqFNLfM,"Music Pool Austria (MPA)",ATM198323009
138,"MRS. Caroline Robinson (English)","Springtime",170,8B,60,2025-03-16,02:32,5,"art rock, acid rock","Rock","Music Pool Austria Collection of Releases from Springtime",1983-01-01,62,55,0,85,0,10,-9,C,4,7LcMAWxevzeUFvptqFNLfM,"Music Pool Austria (MPA)",ATM198323009
139,"חי","Ofra Haza",107,8A,65,2025-03-16,03:10,0,"mizrahi","Traditional Music","חי",1983-03-01,67,48,0,62,0,10,-6,A minor,4,7t9PB7Q3rWgWFmFctkKapl,"Hed Arzi Ltd",IL1000003694
140,"חי","Ofra Haza",107,8A,65,2025-03-16,03:10,0,"mizrahi","Traditional Music","חי",1983-03-01,67,48,0,62,0,10,-6,A minor,4,7t9PB7Q3rWgWFmFctkKapl,"Hed Arzi Ltd",IL1000003694
141,"Fångad av en stormvind - Swedish Version","Carola",93,4B,94,2025-03-22,03:00,50,"christmas, swedish pop","Pop","Främling 25 år",1983-03-26,62,38,0,58,0,0,-3,G#/A♭,4,06xX9E1BTTwyOwyaBuszSK,"Columbia",SEBMI9000020
142,"Fångad av en stormvind - Swedish Version","Carola",93,4B,94,2025-03-22,03:00,50,"christmas, swedish pop","Pop","Främling 25 år",1983-03-26,62,38,0,58,0,0,-3,G#/A♭,4,06xX9E1BTTwyOwyaBuszSK,"Columbia",SEBMI9000020
143,"Hurricane","Westend",136,6B,64,2025-03-16,02:32,7,"","","Hurricane",1983-05-01,76,21,0,79,0,10,-7,A#/B♭,4,3Rfe8h9vtRWQshVakDMzuQ,"Sony BMG Music Entertainment",ATB150200162
144,"Hurricane","Westend",136,6B,64,2025-03-16,02:32,7,"","","Hurricane",1983-05-01,76,21,0,79,0,10,-7,A#/B♭,4,3Rfe8h9vtRWQshVakDMzuQ,"Sony BMG Music Entertainment",ATB150200162
145,"Avanti la vie","Jacques Zegers",169,11B,48,2025-03-16,02:53,10,"","","Mal à la vie",1984-00-00,46,38,0,65,0,0,-11,A,4,2s0NUFo02OS4aOMBmjczQg,"Apus production",FR6V80908157
146,"Avanti la vie","Jacques Zegers",169,11B,48,2025-03-16,02:53,10,"","","Mal à la vie",1984-00-00,46,38,0,65,0,0,-11,A,4,2s0NUFo02OS4aOMBmjczQg,"Apus production",FR6V80908157
147,"Chi sarà con te","Massimo Ranieri",117,3A,48,2025-03-16,03:15,0,"canzone napoletana, italian singer-songwriter","Traditional Music, Folk","Vent'anni",1984-01-01,39,51,0,33,0,0,-7,A#/B♭ minor,4,3lvoP8hlGuAsqJmBAFtP0Q,"CGD/EastWest Italy",ITR007300111
148,"L'amore è un attimo","Massimo Ranieri",84,7B,60,2025-03-16,03:30,0,"canzone napoletana, italian singer-songwriter","Traditional Music, Folk","Vent'anni",1984-01-01,34,57,0,62,0,20,-9,F,4,2qpsqPHB2jv91jpltlCbpv,"CGD/EastWest Italy",ITR007100071
149,"Chi sarà con te","Massimo Ranieri",117,3A,48,2025-03-16,03:15,0,"canzone napoletana, italian singer-songwriter","Traditional Music, Folk","Vent'anni",1984-01-01,39,51,0,33,0,0,-7,A#/B♭ minor,4,3lvoP8hlGuAsqJmBAFtP0Q,"CGD/EastWest Italy",ITR007300111
150,"L'amore è un attimo","Massimo Ranieri",84,7B,60,2025-03-16,03:30,0,"canzone napoletana, italian singer-songwriter","Traditional Music, Folk","Vent'anni",1984-01-01,34,57,0,62,0,20,-9,F,4,2qpsqPHB2jv91jpltlCbpv,"CGD/EastWest Italy",ITR007100071
151,"Diggiloo Diggiley","Herreys",131,7B,88,2025-03-22,03:07,38,"dansband, swedish pop, schlager","Pop, Easy Listening","Diggiloo Diggiley",1984-01-01,68,27,0,96,0,10,-4,F,4,43ZypSE73gRNdAySQTzyfs,"Harmon",SEVNI0201801
152,"Diggiloo Diggiley","Herreys",131,7B,88,2025-03-22,03:07,38,"dansband, swedish pop, schlager","Pop, Easy Listening","Diggiloo Diggiley",1984-01-01,68,27,0,96,0,10,-4,F,4,43ZypSE73gRNdAySQTzyfs,"Harmon",SEVNI0201801
153,"Hengaillaan","Kirka",126,2B,69,2025-03-16,02:40,39,"iskelmä, finnish pop, finnish rock","Pop, Rock, Traditional Music","Hengaillaan",1984-01-23,73,15,0,96,0,30,-11,F#/G♭,4,1yd8Y1K3dtaeq4T6y87Lun,"Columbia",FISMC8400017
154,"Hengaillaan","Kirka",126,2B,69,2025-03-16,02:40,39,"iskelmä, finnish pop, finnish rock","Pop, Rock, Traditional Music","Hengaillaan",1984-01-23,73,15,0,96,0,30,-11,F#/G♭,4,1yd8Y1K3dtaeq4T6y87Lun,"Columbia",FISMC8400017
155,"Anixi","Andreas Mikroutsikos, Sofia Vossou",138,6A,60,2025-03-16,03:07,33,"entehno, laïko","Traditional Music, Pop","Ta Agapimena Mas",1984-03-14,59,60,0,46,0,20,-9,G minor,4,4HibdCR6fMsbX9GFtiN3og,"Columbia",GRS019100090
156,"Anixi","Andreas Mikroutsikos, Sofia Vossou",138,6A,60,2025-03-16,03:07,33,"entehno, laïko","Traditional Music, Pop","Ta Agapimena Mas",1984-03-14,59,60,0,46,0,20,-9,G minor,4,4HibdCR6fMsbX9GFtiN3og,"Columbia",GRS019100090
157,"Terminal 3","Linda Martin",145,12A,57,2025-03-16,03:15,13,"","","Terminal 3",1984-09-17,78,29,0,96,0,30,-12,C♯/D♭ minor,4,213A3driYrjBdlYcHkCM1f,"CBS",GBARL0901194
158,"Terminal 3","Linda Martin",145,12A,57,2025-03-16,03:15,13,"","","Terminal 3",1984-09-17,78,29,0,96,0,30,-12,C♯/D♭ minor,4,213A3driYrjBdlYcHkCM1f,"CBS",GBARL0901194
159,"Ne partez pas sans moi (Grand prix de L'Eurovision 1988)","Céline Dion",144,7B,56,2025-03-22,03:06,40,"variété française","Pop","Les Premieres Annees",1984-09-17,49,25,0,34,0,30,-9,F,4,72uyv448icbh4SAwWPKczh,"Versailles",FRV628800310
160,"Ne partez pas sans moi (Grand prix de L'Eurovision 1988)","Céline Dion",144,7B,56,2025-03-22,03:06,40,"variété française","Pop","Les Premieres Annees",1984-09-17,49,25,0,34,0,30,-9,F,4,72uyv448icbh4SAwWPKczh,"Versailles",FRV628800310
161,"Sku' du spørg' fra no'en","Kirsten Og Søren",144,8B,60,2025-03-16,02:49,27,"dansktop, dansk pop","Pop","Sku' Du Spørg' Fra No'en",1985-00-00,56,31,0,73,0,30,-13,C,4,7hatNMrDdTFpEa9zQp4kAm,"Parlophone Denmark",DKABA0601116
162,"Sku' du spørg' fra no'en","Kirsten Og Søren",144,8B,60,2025-03-16,02:49,27,"dansktop, dansk pop","Pop","Sku' Du Spørg' Fra No'en",1985-00-00,56,31,0,73,0,30,-13,C,4,7hatNMrDdTFpEa9zQp4kAm,"Parlophone Denmark",DKABA0601116
163,"Bra vibrationer","Kikki Danielsson",191,8B,78,2025-03-22,03:06,44,"dansband, schlager","Pop, Easy Listening","Bra vibrationer",1985-00-00,47,46,0,75,0,10,-3,C,4,0FSlaiuv4eBrrjz05jpxz6,"WM Sweden",SEPQM0611410
164,"Bra vibrationer","Kikki Danielsson",191,8B,78,2025-03-22,03:06,44,"dansband, schlager","Pop, Easy Listening","Bra vibrationer",1985-00-00,47,46,0,75,0,10,-3,C,4,0FSlaiuv4eBrrjz05jpxz6,"WM Sweden",SEPQM0611410
165,"Valentino - Remasterizado","Cadillac",139,9B,68,2025-03-22,03:39,14,"nu disco","Electronic, Pop","Valentino (Remasterizado)",1986-00-00,73,9,0,91,0,0,-10,G,4,4Lxk7GjCqM6cT1msw1Ex3L,"Legacy Recordings",ES5022100308
166,"Valentino - Remasterizado","Cadillac",139,9B,68,2025-03-22,03:39,14,"nu disco","Electronic, Pop","Valentino (Remasterizado)",1986-00-00,73,9,0,91,0,0,-10,G,4,4Lxk7GjCqM6cT1msw1Ex3L,"Legacy Recordings",ES5022100308
167,"E' de' det här du kallar kärlek","Lasse Holm, Monica Thörnell",118,7B,88,2025-03-22,02:49,37,"dansband, schlager, swedish pop","Pop, Easy Listening","Lasse Holm",1986-00-00,64,25,0,91,0,10,-4,F,4,5MBBQ7P9AozcQ8lF7So1B3,"WM Sweden",SEPQM0613054
168,"E' de' det här du kallar kärlek","Lasse Holm, Monica Thörnell",118,7B,88,2025-03-22,02:49,37,"dansband, schlager, swedish pop","Pop, Easy Listening","Lasse Holm",1986-00-00,64,25,0,91,0,10,-4,F,4,5MBBQ7P9AozcQ8lF7So1B3,"WM Sweden",SEPQM0613054
169,"Pas pour moi","Daniela Simmons",167,6A,67,2025-03-22,02:41,12,"","","Pas pour moi",1986-08-01,42,81,0,75,0,20,-9,G minor,4,7yipL2ExEHgodu2hZ8fKbc,"dsas",QZFZ71959737
170,"Pas pour moi","Daniela Simmons",167,6A,67,2025-03-22,02:41,12,"","","Pas pour moi",1986-08-01,42,81,0,75,0,20,-9,G minor,4,7yipL2ExEHgodu2hZ8fKbc,"dsas",QZFZ71959737
171,"Gleðibankinn","Icy",135,12B,58,2025-03-16,03:02,0,"jungle, ragga","Electronic, Hip Hop, Reggae","20 bestu lögin",1987-00-00,70,10,0,48,0,20,-14,E,4,1ggG5Tiq8h0B0LJjlem9M6,"Taktur",ISA108700719
172,"Gleðibankinn","Icy",135,12B,58,2025-03-16,03:02,0,"jungle, ragga","Electronic, Hip Hop, Reggae","20 bestu lögin",1987-00-00,70,10,0,48,0,20,-14,E,4,1ggG5Tiq8h0B0LJjlem9M6,"Taktur",ISA108700719
173,"Aspro Mavro","Alexia",133,6B,71,2025-03-16,02:50,6,"entehno","Traditional Music","Alexia",1987-10-10,68,36,0,84,0,0,-7,A#/B♭,4,0IrS1VuBazCNbbMoI51ZKe,"Cobalt Music - Helladisc S.A. (GR)",GRPO19800179
174,"Aspro Mavro","Alexia",133,6B,71,2025-03-16,02:50,6,"entehno","Traditional Music","Alexia",1987-10-10,68,36,0,84,0,0,-7,A#/B♭,4,0IrS1VuBazCNbbMoI51ZKe,"Cobalt Music - Helladisc S.A. (GR)",GRPO19800179
175,"Made in Spain  La chica que yo quiero ","La Decada Prodigiosa",102,9A,97,2025-03-22,02:55,27,"","","Los Años 80 Por...",1988-00-00,72,6,0,82,0,20,-6,E minor,4,7Hxcn0fSBRA9M13BpdwjCP,"Parlophone Spain",ES5088700072
176,"Made in Spain  La chica que yo quiero ","La Decada Prodigiosa",102,9A,97,2025-03-22,02:55,27,"","","Los Años 80 Por...",1988-00-00,72,6,0,82,0,20,-6,E minor,4,7Hxcn0fSBRA9M13BpdwjCP,"Parlophone Spain",ES5088700072
177,"Chanteur de charme","Gérard Lenorman",121,10B,79,2025-03-16,04:09,0,"chanson, variété française","Folk, Traditional Music, Pop","Heureux qui communique",1988-01-01,64,31,0,70,0,30,-9,D,4,6tO8muTRnYClI8hhcTzn8u,"GL Productions",FRW338810601
178,"Einmal sehen wir uns wieder","Lale Andersen",78,9B,27,2025-03-16,02:27,1,"schlager, schlagerparty","Easy Listening, Pop","Gold Collection",1988-01-01,37,47,0,56,0,0,-12,G,4,05aoRUjUQTFOpA0WOYFSLk,"Electrola",DEA346100612
179,"Chanteur de charme","Gérard Lenorman",121,10B,79,2025-03-16,04:09,0,"chanson, variété française","Folk, Traditional Music, Pop","Heureux qui communique",1988-01-01,64,31,0,70,0,30,-9,D,4,6tO8muTRnYClI8hhcTzn8u,"GL Productions",FRW338810601
180,"Einmal sehen wir uns wieder","Lale Andersen",78,9B,27,2025-03-16,02:27,1,"schlager, schlagerparty","Easy Listening, Pop","Gold Collection",1988-01-01,37,47,0,56,0,0,-12,G,4,05aoRUjUQTFOpA0WOYFSLk,"Electrola",DEA346100612
181,"Apopse As Vrethoume","Giannis Savvidakis",94,8B,46,2025-03-16,03:03,0,"entehno, laïko","Traditional Music, Pop","Giannis Savvidakis No.1",1989-00-00,54,50,0,44,0,10,-11,C,4,4jusIKatqpPsp6leQnN8lx,"Cobalt Music - Helladisc S.A [GR]",GRPO19800043
182,"Apopse As Vrethoume","Giannis Savvidakis",94,8B,46,2025-03-16,03:03,0,"entehno, laïko","Traditional Music, Pop","Giannis Savvidakis No.1",1989-00-00,54,50,0,44,0,10,-11,C,4,4jusIKatqpPsp6leQnN8lx,"Cobalt Music - Helladisc S.A [GR]",GRPO19800043
183,"La Dolce Vita","Anneli Saaristo",103,6A,61,2025-03-16,02:47,11,"iskelmä","Traditional Music","La Dolce Vita",1989-00-00,65,77,0,75,0,10,-11,G minor,4,1oasHUAT1Bsd2BzCat6LfR,"Fifty-Fifty Records",FIFFR8900001
184,"Valoa ikkunassa","Laila Kinnunen",101,3A,27,2025-03-16,02:33,3,"iskelmä, finnish pop","Pop, Traditional Music","Laila Kinnunen",1989-00-00,35,97,0,41,0,10,-10,A#/B♭ minor,4,3jsqRFCFZwHYi5BPlTqxWU,"WM Finland",FIFSC6100001
185,"La Dolce Vita","Anneli Saaristo",103,6A,61,2025-03-16,02:47,11,"iskelmä","Traditional Music","La Dolce Vita",1989-00-00,65,77,0,75,0,10,-11,G minor,4,1oasHUAT1Bsd2BzCat6LfR,"Fifty-Fifty Records",FIFFR8900001
186,"Valoa ikkunassa","Laila Kinnunen",101,3A,27,2025-03-16,02:33,3,"iskelmä, finnish pop","Pop, Traditional Music","Laila Kinnunen",1989-00-00,35,97,0,41,0,10,-10,A#/B♭ minor,4,3jsqRFCFZwHYi5BPlTqxWU,"WM Finland",FIFSC6100001
187,"Le dernier qui a parlé","Amina",91,7B,42,2025-03-16,03:17,0,"","","Yalil",1989-00-00,53,64,0,34,0,10,-12,F,4,17NDMEcgy7MthcvQfSjDUj,"Mercury",FRZ039100330
188,"Le dernier qui a parlé","Amina",91,7B,42,2025-03-16,03:17,0,"","","Yalil",1989-00-00,53,64,0,34,0,10,-12,F,4,17NDMEcgy7MthcvQfSjDUj,"Mercury",FRZ039100330
189,"Blijf Zoals Je Bent","Justine",75,8B,49,2025-03-16,03:16,10,"","","Blijf Zoals Je Bent",1989-00-00,50,52,0,41,0,20,-12,C,4,1HHgg5Tlf2U9z7vN8Y4OqA,"CNR Music",NLA241800357
190,"Blijf Zoals Je Bent","Justine",75,8B,49,2025-03-16,03:16,10,"","","Blijf Zoals Je Bent",1989-00-00,50,52,0,41,0,20,-12,C,4,1HHgg5Tlf2U9z7vN8Y4OqA,"CNR Music",NLA241800357
191,"הלילה","Hakol Over Habibi",116,5B,80,2025-03-16,03:39,0,"","","חביבי המיטב",1989-01-01,52,35,0,70,0,0,-9,D#/E♭,4,3cZhVbrqaX33Gd2OzS7FRM,"Hed Arzi Ltd",IL1001089666
192,"הלילה","Hakol Over Habibi",116,5B,80,2025-03-16,03:39,0,"","","חביבי המיטב",1989-01-01,52,35,0,70,0,0,-9,D#/E♭,4,3cZhVbrqaX33Gd2OzS7FRM,"Hed Arzi Ltd",IL1001089666
193,"Flieger","Nino de Angelo",116,10B,72,2025-03-16,03:09,38,"schlager, schlagerparty, neue deutsche welle, german pop","Pop, Rock, Easy Listening","Flieger",1989-03-31,43,5,0,35,0,60,-7,D,4,1NykPmcn7onKXOX6epi4ag,"WM Germany",DEA629251610
194,"Flieger","Nino de Angelo",116,10B,72,2025-03-16,03:09,38,"schlager, schlagerparty, neue deutsche welle, german pop","Pop, Rock, Easy Listening","Flieger",1989-03-31,43,5,0,35,0,60,-7,D,4,1NykPmcn7onKXOX6epi4ag,"WM Germany",DEA629251610
195,"Congratulations","Cliff Richard",93,12B,68,2025-03-22,02:31,39,"christmas","Pop","40 Golden Greats",1989-06-12,48,13,0,96,0,0,-5,E,4,1ZfbMOw5VSh5Qqr8hgLCkJ,"Parlophone UK",GBAYE6800082
196,"Congratulations","Cliff Richard",93,12B,68,2025-03-22,02:31,39,"christmas","Pop","40 Golden Greats",1989-06-12,48,13,0,96,0,0,-5,E,4,1ZfbMOw5VSh5Qqr8hgLCkJ,"Parlophone UK",GBAYE6800082
197,"Sufi","MFÖ",117,7B,80,2025-03-22,03:00,0,"anatolian rock, turkish pop","Rock, Traditional Music, Pop","The Best Of MFÖ",1989-11-22,62,2,1,80,0,30,-12,F,4,5m7cQzjjM8iuDqqIKF5It5,"OSSİ MÜZİK",TR3760600084
198,"Sufi","MFÖ",117,7B,80,2025-03-22,03:00,0,"anatolian rock, turkish pop","Rock, Traditional Music, Pop","The Best Of MFÖ",1989-11-22,62,2,1,80,0,30,-12,F,4,5m7cQzjjM8iuDqqIKF5It5,"OSSİ MÜZİK",TR3760600084
199,"Boom Bang a Bang","Lulu",183,6B,58,2025-03-22,02:22,34,"","","I'm A Tiger",1989-12-01,37,12,0,67,0,0,-10,A#/B♭,3,0vaRIQTdMIEnXjhWlVS95p,"PMI Digital",GBAYE6900136
200,"Boom Bang a Bang","Lulu",183,6B,58,2025-03-22,02:22,34,"","","I'm A Tiger",1989-12-01,37,12,0,67,0,0,-10,A#/B♭,3,0vaRIQTdMIEnXjhWlVS95p,"PMI Digital",GBAYE6900136
201,"Kun kello käy","Kristina Hautala",78,6A,46,2025-03-16,02:54,1,"iskelmä, finnish pop","Pop, Traditional Music","Johnny",1990-00-00,61,59,0,42,0,10,-11,G minor,4,3SrPyiXMrXqHMZtXTUvW1Z,"WM Finland",FIFSC6800009
